engagement_score,name,reply_text,stream_id,tweet_url
25545.979807931657,Donald Trump,"The U.S. Gov't, in 1815, was paying the mushlims thousands $ so they wouldn't attack our ships at sea while trading with other countries!! They stopped the invasion in 1952, and the deep state reversed it in the 1990s!!!!",1111458352192618496,https://twitter.com/realDonaldTrump/status/1111458352192618496
25545.979807931657,Donald Trump,Fantastic crowed fabulous rally.,1111458352192618496,https://twitter.com/realDonaldTrump/status/1111458352192618496
25545.979807931657,Donald Trump,Crowed???Really?  Where’d you get your PhD from?,1111458352192618496,https://twitter.com/realDonaldTrump/status/1111458352192618496
25545.979807931657,Donald Trump,A PhD from Trump University ,1111458352192618496,https://twitter.com/realDonaldTrump/status/1111458352192618496
19949.462089518434,Donald Trump,Then let us see the Mueller report!,1114523496237883392,https://twitter.com/realDonaldTrump/status/1114523496237883392
19949.462089518434,Donald Trump,"If collusion is such a hoax I’m sure Trump is anxious to have the Full Mueller Report issued, right???",1114523496237883392,https://twitter.com/realDonaldTrump/status/1114523496237883392
19949.462089518434,Donald Trump,The only “hoax” is the one being perpetrated by Trump and Republicans.,1114523496237883392,https://twitter.com/realDonaldTrump/status/1114523496237883392
19949.462089518434,Donald Trump,This is the hoax.,1114523496237883392,https://twitter.com/realDonaldTrump/status/1114523496237883392
19949.462089518434,Donald Trump,"Everyone except #fakenews viewers knew it, too.  A total scam and abuse of power",1114523496237883392,https://twitter.com/realDonaldTrump/status/1114523496237883392
19949.462089518434,Donald Trump,Of course they did!,1114523496237883392,https://twitter.com/realDonaldTrump/status/1114523496237883392
19949.462089518434,Donald Trump,The 2 most prolific bots have spoken.,1114523496237883392,https://twitter.com/realDonaldTrump/status/1114523496237883392
19949.462089518434,Donald Trump,Trump was a fraud from day one.,1114523496237883392,https://twitter.com/realDonaldTrump/status/1114523496237883392
19949.462089518434,Donald Trump,It must be the most scary hoax ever since Republicans are afraid to expose it by releasing the Mueller report.,1114523496237883392,https://twitter.com/realDonaldTrump/status/1114523496237883392
19949.462089518434,Donald Trump,"Maybe they are afraid of their base getting tired of “too much winning,” or maybe they are just corrupt traitors.",1114523496237883392,https://twitter.com/realDonaldTrump/status/1114523496237883392
19949.462089518434,Donald Trump,The comedy team comedy team of Brian and Ed krassenstein are mildly amusing at best. Brian is sporting some facial hair hopefully that means he's budding into manhood and this will release his comedy creative side,1114523496237883392,https://twitter.com/realDonaldTrump/status/1114523496237883392
19949.462089518434,Donald Trump,And that has to do with Trumpet’s fear of the full Mueller Report how?,1114523496237883392,https://twitter.com/realDonaldTrump/status/1114523496237883392
19949.462089518434,Donald Trump,"That is one of the dumbest questions, just how many times do you people have to hear the details about the release of that fucking report, it's only on the news about 100+ times a day.",1114523496237883392,https://twitter.com/realDonaldTrump/status/1114523496237883392
19949.462089518434,Donald Trump,My point still stands. What has Brian Krassenstein sporting some facial hair got to do with Trumpet's fear of the Mueller Report? And it can be 'the news' 1000 times a day - it makes no difference until we see & read the whole report.,1114523496237883392,https://twitter.com/realDonaldTrump/status/1114523496237883392
19949.462089518434,Donald Trump,"You are still clutching at straws aren't you. As for Brian I'm pointing out his immaturity, naivete and the Trump derangement syndrome you share",1114523496237883392,https://twitter.com/realDonaldTrump/status/1114523496237883392
19949.462089518434,Donald Trump,"Super rich, but can't see his taxes. Super smart, but can't see his grades. Super not guilty, but can't see the report.",1114523496237883392,https://twitter.com/realDonaldTrump/status/1114523496237883392
19949.462089518434,Donald Trump,"As far as taxes and grades, someone show me where it's constitutionally mandated that he release this information.  Obama never released his grades, especially from Columbia Law School not provide proof he graduated.",1114523496237883392,https://twitter.com/realDonaldTrump/status/1114523496237883392
